restaurant_id,date,qty_in_grams,inventory_in_grams,inventory_start_grams,inventory_value,daily_cost,revenue_items_using_ing,waste_cost,covers,seasonality_factor,is_weekend,is_holiday,day_of_week,month,year,lead_time_days,stockout_qty,inventory_turnover,cost_per_cover,revenue_per_cover,profit_margin,waste_ratio,inventory_level
R001,2023-10-05,84067.5,782223.475,866290.975,3834.2037528,508.617,13282.38,0.0,192,1.0026574902080272,0,0,3,10,2023,3.152173913043478,0.0,0.0970429167371659,2.635321243523316,68.82062176165803,0.9616349904918778,0.0,782223.475
R001,2023-10-06,96472.0,746710.167,843182.167,4126.2332748,626.717,16416.5,0.0,230,1.000826787208473,0,0,4,10,2023,3.152173913043478,0.0,0.1144140487804591,2.713060606060606,71.06709956709956,0.961765372316126,0.0,746710.167
R001,2023-10-07,120735.25,690119.741,810854.991,4177.7740548,817.55,21783.69,0.0,289,0.999009963103756,1,0,5,10,2023,3.152173913043478,0.0,0.14889851137573945,2.8191379310344824,75.1161724137931,0.9624254464947631,0.0,690119.741
R001,2023-10-08,125183.75,612168.4450000001,737352.1950000001,4204.0080167999995,742.394,19645.45,0.0,294,0.9972076138799332,1,0,6,10,2023,3.152173913043478,0.0,0.16977447286981645,2.5165898305084746,66.59474576271187,0.9621614082951373,0.0,612168.4450000001
R001,2023-10-09,68859.75,639034.297,707894.047,4202.5401138,429.599,11000.86,0.0,180,0.9954203314406364,0,0,0,10,2023,3.152173913043478,0.0,0.09727395366279487,2.373475138121547,60.7782320441989,0.9608612543697157,0.0,639034.297
R001,2023-10-10,93631.25,644466.186,738097.436,3747.4346922,609.033,15776.73,0.0,224,0.9936487034303518,0,0,1,10,2023,3.152173913043478,0.0,0.126854692319115,2.7068133333333333,70.1188,0.9613358195380451,0.0,644466.186
R001,2023-10-11,97390.25,666331.429,763721.679,3905.4414922,570.73,15865.369999999999,0.0,216,0.9918933130589008,0,0,2,10,2023,3.152173913043478,0.0,0.1275204372973714,2.6300921658986174,73.11230414746544,0.9639659228922558,0.0,666331.429
R001,2023-10-12,71661.0,646317.018,717978.018,3752.0651661999996,441.366,11746.32,0.0,189,0.990154738927174,0,0,3,10,2023,3.152173913043478,0.0,0.09980932339724724,2.322978947368421,61.822736842105265,0.9623432408413153,0.0,646317.018
R001,2023-10-13,88339.0,589006.083,677345.083,3668.5324132,492.704,12982.28,0.0,200,0.988433554854172,0,0,4,10,2023,3.152173913043478,0.0,0.13041929704345837,2.4512636815920397,64.58845771144279,0.9619738617668263,0.0,589006.083
R001,2023-10-14,124561.0,538110.615,662671.615,3968.3758101999997,724.038,19079.25,0.0,286,0.9867303297054038,1,0,5,10,2023,3.152173913043478,0.0,0.18796762863061725,2.5227804878048783,66.47822299651568,0.9620006027174696,0.0,538110.615
R001,2023-10-15,110312.5,495084.184,605396.684,3834.5971962,645.751,16441.56,0.0,280,0.9850456272226928,1,0,6,10,2023,3.152173913043478,0.0,0.18221493559595447,2.2980462633451957,58.510889679715305,0.9606660398380787,0.0,495084.184
R001,2023-10-16,85902.0,639768.4469999999,725670.4469999999,4348.2759022,442.461,11039.85,0.0,202,0.9833800058554436,0,0,0,10,2023,3.152173913043478,0.0,0.11837588533368326,2.1796108374384238,54.38349753694582,0.9598345236100482,0.0,639768.4469999999
R001,2023-10-17,91447.5,677087.27,768534.77,4379.0622306,558.5889999999999,15373.4,0.0,204,0.9817340185934192,0,0,1,10,2023,3.152173913043478,0.0,0.11898925667441608,2.724824390243902,74.99219512195121,0.9636025470912686,0.0,677087.27
R001,2023-10-18,104576.25,587294.443,691870.693,3765.9524996,657.46,17169.67,0.0,202,0.9801082128010776,0,0,2,10,2023,3.152173913043478,0.0,0.15114977395093399,3.2387192118226604,84.57965517241378,0.9616520496870536,0.0,587294.443
R001,2023-10-19,88489.0,748141.531,836630.531,4318.519420600001,555.501,14588.77,0.0,208,0.97850313005352,0,0,3,10,2023,3.152173913043478,0.0,0.10576818673595988,2.6578995215311005,69.80272727272728,0.961856766761916,0.0,748141.531
R001,2023-10-20,95143.25,717192.613,812335.863,4414.4687806,606.958,16698.489999999998,0.0,229,0.9769193059740948,0,0,4,10,2023,3.152173913043478,0.0,0.11712290101994301,2.6389478260869565,72.6021304347826,0.963594217547961,0.0,717192.613
R001,2023-10-21,85944.0,689463.196,775407.196,4403.6536226,528.208,13576.76,0.0,220,0.9753572700737146,1,0,5,10,2023,3.152173913043478,0.0,0.11083710546696363,2.3900814479638006,61.43330316742082,0.9610239096876068,0.0,689463.196
R001,2023-10-22,112292.25,668443.344,780735.594,3958.9681786,608.562,16199.57,0.0,271,0.9738175455919236,1,0,6,10,2023,3.152173913043478,0.0,0.14382859835567025,2.237360294117647,59.55724264705882,0.9623740399257557,0.0,668443.344
R001,2023-10-23,82862.5,614206.182,697068.682,4063.5436436,513.448,13956.78,0.0,207,0.9723006493397724,0,0,0,10,2023,3.152173913043478,0.0,0.11887262082931904,2.4684999999999997,67.09990384615385,0.9631425627857725,0.0,614206.182
R001,2023-10-24,89074.0,554701.567,643775.567,3689.8247116,540.11,15168.53,0.0,209,0.9708070915445436,0,0,1,10,2023,3.152173913043478,0.0,0.13836166857561313,2.571952380952381,72.23109523809524,0.9643291519249443,0.0,554701.567
R001,2023-10-25,81196.5,518435.257,599631.757,3404.1043935999996,519.835,13531.08,0.0,198,0.9693373756963708,0,0,2,10,2023,3.152173913043478,0.0,0.13541038085749543,2.6122361809045227,67.99537688442211,0.9615110906822897,0.0,518435.257
R001,2023-10-26,89849.75,511147.183,600996.933,3487.3549755999998,531.638,14692.28,0.0,175,0.9678919983968076,0,0,3,10,2023,3.152173913043478,0.0,0.14950093014712582,3.0206704545454546,83.47886363636364,0.9637495508150664,0.0,511147.183
R001,2023-10-27,80730.25,537322.729,618052.979,3301.3680776,443.331,11317.22,0.0,208,0.9664714492093812,0,0,4,10,2023,3.152173913043478,0.0,0.13062006352684608,2.121200956937799,54.14937799043062,0.9607419717941513,0.0,537322.729
R001,2023-10-28,146121.75,501970.515,648092.265,3637.3883696,930.1179999999999,25465.35,0.0,311,0.9650762105121806,1,0,5,10,2023,3.152173913043478,0.0,0.2254640773037504,2.981147435897436,81.61971153846153,0.9634373202284584,0.0,501970.515
R001,2023-10-29,89555.25,450406.633,539961.883,3204.5272706,520.044,13664.960000000001,0.0,240,0.963706757352524,1,0,6,10,2023,3.152173913043478,0.0,0.16585445559227446,2.1578589211618255,56.701078838174276,0.9618728578160627,0.0,450406.633
R001,2023-10-30,73718.0,644789.427,718507.427,3783.1648712,449.148,11988.14,0.0,216,0.9623635573037488,0,0,0,10,2023,3.152173913043478,0.0,0.10259865748241252,2.0698064516129033,55.24488479262673,0.9624536872536312,0.0,644789.427
R001,2023-10-31,84555.75,807188.703,891744.453,4500.924964,499.756,13581.220000000001,0.0,197,0.9610470703241676,0,0,1,10,2023,3.152173913043478,0.0,0.09482050030705343,2.524020202020202,68.59202020202021,0.9631315057479558,0.0,807188.703
R001,2023-11-01,89788.75,732026.858,821815.608,3985.2495839999997,574.183,15189.9,0.0,201,0.9597577486182296,0,0,2,11,2023,3.152173913043478,0.0,0.10925643157603357,2.842490099009901,75.19752475247525,0.962136344785365,0.0,732026.858
R001,2023-11-02,85202.25,740284.136,825486.3859999999,4122.443324,493.131,12728.82,0.0,184,0.9584960364999332,0,0,3,11,2023,3.152173913043478,0.0,0.10321447843419863,2.665572972972973,68.80443243243244,0.9611831903357628,0.0,740284.136
R001,2023-11-03,73275.5,713969.944,787245.444,4498.851584,449.207,11892.25,0.0,196,0.9572623702585312,0,0,4,11,2023,3.152173913043478,0.0,0.09307822291033428,2.280238578680203,60.36675126903553,0.9621460071889517,0.0,713969.944
R001,2023-11-04,131158.25,674850.11,806008.36,3813.0616419999997,859.432,22424.18,0.0,299,0.9560571780265652,1,0,5,11,2023,3.152173913043478,0.0,0.1627254676049916,2.8647733333333334,74.74726666666666,0.9616309880232845,0.0,674850.11
R001,2023-11-05,110920.25,582819.122,693739.372,3553.175181,662.819,17411.14,0.0,283,0.9548808796502722,1,0,6,11,2023,3.152173913043478,0.0,0.15988726399218411,2.333869718309859,61.30683098591549,0.9618760818601275,0.0,582819.122
R001,2023-11-06,89186.0,514019.81799999997,603205.818,3053.497965,581.224,15598.73,0.0,228,0.9537338865624042,0,0,0,11,2023,3.152173913043478,0.0,0.14785310334473042,2.538096069868996,68.11672489082969,0.9626773027481885,0.0,514019.81799999997
R001,2023-11-07,93726.5,429636.805,522171.31799999997,2614.719279,500.86899999999997,12863.15,26.223714,219,0.9526166016574928,0,0,1,11,2023,3.152173913043478,1191.987,0.17949342921698122,2.2766772727272726,58.468863636363636,0.9609870065258878,0.052252109614261896,429636.805
R001,2023-11-08,90920.75,478644.582,569565.332,3438.433878,513.949,14140.62,0.0,207,0.951529419169604,0,0,2,11,2023,3.152173913043478,0.0,0.15963153875464675,2.4709086538461538,67.98375,0.9635862793654475,0.0,478644.582
R001,2023-11-09,102127.0,534132.431,636259.431,3639.1108798,587.5939999999999,15404.47,0.0,227,0.9504727245526176,0,0,3,11,2023,3.152173913043478,0.0,0.16051131741681418,2.5771666666666664,67.5634649122807,0.9617931812531524,0.0,534132.431
R001,2023-11-10,81306.75,681467.655,762758.2270000001,4055.6959758,548.632,14763.15,0.16178,206,0.9494468943630636,0,0,4,11,2023,3.152173913043478,16.178,0.10659556400226934,2.6503961352657,71.3195652173913,0.9627725266947301,0.0002943423963670238,681467.655
R001,2023-11-11,156415.25,539291.533,695560.152,3154.7873258,959.629,24475.62,2.199465,444,0.9484522961455574,1,1,5,11,2023,3.152173913043478,146.631,0.2248763455955631,2.1564696629213485,55.001393258426965,0.9607532004010357,0.0022896092039694825,539291.533
R001,2023-11-12,100460.5,611372.762,711833.262,3625.8864648,596.386,16218.619999999999,0.0,262,0.9474892883208668,1,0,6,11,2023,3.152173913043478,0.0,0.14112905961809408,2.2676273764258554,61.66775665399239,0.9631689275087826,0.0,611372.762
R001,2023-11-13,84682.25,564318.702,649000.952,3304.6732368,534.761,14351.11,0.0,200,0.9465582200766404,0,0,0,11,2023,3.152173913043478,0.0,0.13048073235995444,2.660502487562189,71.39855721393035,0.9626702275832613,0.0,564318.702
R001,2023-11-14,82651.75,640853.977,723505.727,3800.2266148,455.215,11834.25,0.0,188,0.945659431260836,0,0,1,11,2023,3.152173913043478,0.0,0.11423770770275092,2.4085449735449735,62.61507936507937,0.9614528632686254,0.0,640853.977
R001,2023-11-15,95691.25,604727.85,700419.1,4061.2385148,591.321,15757.02,0.0,214,0.9447932522778814,0,0,2,11,2023,3.152173913043478,0.0,0.13661979432057988,2.75033023255814,73.28846511627907,0.962411457784671,0.0,604727.85
R001,2023-11-16,66968.5,553582.385,620550.885,3999.5578218,408.289,10921.51,0.0,180,0.9439600039875952,0,0,3,11,2023,3.152173913043478,0.0,0.10791764817538183,2.2557403314917126,60.339834254143646,0.9625279354287612,0.0,553582.385
R001,2023-11-17,95615.75,635069.642,730685.392,3759.0193136,546.515,14273.42,0.0,210,0.9431599976069012,0,0,4,11,2023,3.152173913043478,0.0,0.13085743904205624,2.590118483412322,67.64654028436019,0.961643625450281,0.0,635069.642
R001,2023-11-18,125340.5,550137.615,675478.115,3349.0033685999997,803.034,20965.510000000002,0.0,263,0.9423935346143671,1,0,5,11,2023,3.152173913043478,0.0,0.18555792061757528,3.0417954545454546,79.41481060606061,0.9616515099556388,0.0,550137.615
R001,2023-11-19,112023.25,549702.0009999999,661725.251,2942.6509646,728.548,19821.54,0.0,292,0.941660906657596,1,0,6,11,2023,3.152173913043478,0.0,0.16928941511797452,2.4865119453924915,67.6503071672355,0.9631960384491595,0.0,549702.0009999999
R001,2023-11-20,92127.25,502514.74299999996,594641.993,2684.0054766,555.433,14682.02,0.0,209,0.9409623954634968,0,0,0,11,2023,3.152173913043478,0.0,0.154928673312392,2.6449190476190476,69.91438095238095,0.9621036408041397,0.0,502514.74299999996
R001,2023-11-21,83966.5,631225.628,715192.128,3055.9716206,511.075,13064.39,0.0,226,0.9402982727514656,0,0,1,11,2023,3.152173913043478,0.0,0.11740395246079602,2.251431718061674,57.552378854625545,0.9608067573949188,0.0,631225.628
R001,2023-11-22,86022.5,655194.887,741217.387,3654.9387286,493.47,12839.94,0.0,209,0.939668800149502,0,0,2,11,2023,3.152173913043478,0.0,0.11605553978250138,2.349857142857143,61.14257142857143,0.9614926944600629,0.0,655194.887
R001,2023-11-23,116240.0,647197.701,763437.701,3997.5302266,704.838,18565.81,0.0,267,0.939074229113284,0,1,3,11,2023,3.152173913043478,0.0,0.1522584587966808,2.6299925373134325,69.2754104477612,0.9619838841459573,0.0,647197.701
R001,2023-11-24,65985.0,628415.473,694400.473,4413.2077806,447.972,12653.460000000001,0.0,196,0.9385148008482328,0,0,4,11,2023,3.152173913043478,0.0,0.09502427999601896,2.2739695431472082,64.2307614213198,0.9645206512170413,0.0,628415.473
R001,2023-11-25,105549.25,552375.115,657924.365,3999.0015836000002,682.602,17533.84,0.0,241,0.937990746234586,1,0,5,11,2023,3.152173913043478,0.0,0.16042739133488187,2.820669421487603,72.45388429752066,0.9610146428481812,0.0,552375.115
R001,2023-11-26,129423.0,456889.025,586312.025,3563.0629036,815.655,21891.81,0.0,255,0.9375022857555028,1,0,6,11,2023,3.152173913043478,0.0,0.22074044832962733,3.18615234375,85.5148828125,0.9626975705722565,0.0,456889.025
R001,2023-11-27,94020.5,677780.796,771639.4870000001,3580.7049792000003,661.855,16831.76,1.941708,221,0.937049629428227,0,0,0,11,2023,3.152173913043478,161.809,0.1218449544625825,2.981328828828829,75.81873873873873,0.9606211340267431,0.0029293103318221935,677780.796
R001,2023-11-28,93789.75,622703.162,716492.912,3217.2197412,559.551,14681.93,0.0,207,0.9366329767383283,0,0,1,11,2023,3.152173913043478,0.0,0.13090097267986278,2.6901490384615387,70.58620192307693,0.9618229467824202,0.0,622703.162
R001,2023-11-29,78463.0,561038.326,639501.326,2871.6423972000002,412.77,11148.66,0.0,186,0.936252516577038,0,0,2,11,2023,3.152173913043478,0.0,0.12269384615185903,2.207326203208556,59.61850267379679,0.9628894513375296,0.0,561038.326
R001,2023-11-30,79490.0,611421.75,690911.75,3611.195478,481.194,12260.43,0.0,181,0.9359084271817036,0,0,3,11,2023,3.152173913043478,0.0,0.11505070647487689,2.643923076923077,67.365,0.9606739181318982,0.0,611421.75
R001,2023-12-01,80566.0,601136.935,681702.935,3620.896311,491.896,13101.61,0.0,213,1.0104489461657304,0,0,4,12,2023,3.152173913043478,0.0,0.11818326969170274,2.2985794392523364,61.22247663551402,0.9623818460596781,0.0,601136.935
R001,2023-12-02,106717.25,570810.476,677527.726,3847.5821,644.601,17338.32,0.0,259,1.0101564216362615,1,0,5,12,2023,3.152173913043478,0.0,0.15750955775711273,2.479234615384615,66.68584615384616,0.962766648288399,0.0,570810.476
R001,2023-12-03,111442.75,496391.494,607834.244,3527.001992,730.895,18761.03,0.0,271,1.009903685393699,1,0,6,12,2023,3.152173913043478,0.0,0.18334367922897213,2.687113970588235,68.974375,0.9609906284128104,0.0,496391.494
R001,2023-12-04,84197.5,602741.851,686939.351,3984.918544,465.267,12379.630000000001,0.0,217,1.0096908833345348,0,0,0,12,2023,3.152173913043478,0.0,0.12256886624498202,2.1342522935779815,56.78729357798166,0.9623389924422263,0.0,602741.851
R001,2023-12-05,82184.0,647568.515,729752.515,3868.320312,534.936,14064.35,0.0,232,1.0095181495786971,0,0,1,12,2023,3.152173913043478,0.0,0.11261884774888682,2.295862660944206,60.36201716738198,0.9618967178207439,0.0,647568.515
R001,2023-12-06,89556.5,671167.972,760724.472,4153.361023,541.144,14410.12,0.0,222,1.0093856064258304,0,0,2,12,2023,3.152173913043478,0.0,0.11772512331491906,2.4266547085201795,64.61937219730942,0.9623801619860219,0.0,671167.972
R001,2023-12-07,72745.25,662302.137,735047.387,4097.085316,429.27,11379.99,0.0,173,1.00929336431506,0,0,3,12,2023,3.152173913043478,0.0,0.09896661401693546,2.467068965517241,65.40224137931034,0.9621939743379091,0.0,662302.137
R001,2023-12-08,107517.5,638798.813,746316.313,3489.3998934,717.2959999999999,19708.92,0.0,217,1.0092415217882658,0,0,4,12,2023,3.152173913043478,0.0,0.1440640571070338,3.2903486238532107,90.40788990825688,0.9635566252932535,0.0,638798.813
R001,2023-12-09,116184.5,611791.041,727975.541,3817.5916774,757.094,20141.63,0.0,288,1.0092301654568567,1,0,5,12,2023,3.152173913043478,0.0,0.15959923631659995,2.619702422145329,69.6942214532872,0.9623637032502707,0.0,611791.041
R001,2023-12-10,127183.5,522326.863,649248.463,3351.0453614000003,719.933,19301.06,0.74205,296,1.0092593699720762,1,0,6,12,2023,3.152173913043478,0.873,0.19589311543258064,2.424016835016835,64.98673400673401,0.9626499451353896,0.0010292912101401933,522326.863
R001,2023-12-11,124475.5,501895.64400000003,626371.144,3008.2268694,763.943,19919.3,0.0,239,1.0093291979988397,0,0,0,12,2023,3.152173913043478,0.0,0.19872451416038706,3.1830958333333332,82.99708333333334,0.9615998253038358,0.0,501895.64400000003
R001,2023-12-12,74238.25,485732.482,559970.732,2952.1990974,447.201,11923.56,0.0,177,1.00943970019311,0,0,1,12,2023,3.152173913043478,0.0,0.13257499576782208,2.512365168539326,66.98629213483146,0.9624136236473296,0.0,485732.482
R001,2023-12-13,89210.5,500285.865,589496.365,3607.3377634,502.62,13252.24,0.0,202,1.009590915182829,0,0,2,12,2023,3.152173913043478,0.0,0.15133316159945856,2.475960591133005,65.28197044334975,0.9620002354141326,0.0,500285.865
R001,2023-12-14,80273.5,551358.882,631632.382,4291.191518199999,497.868,13487.85,0.0,222,1.0097828695524007,0,0,3,12,2023,3.152173913043478,0.0,0.12708875478655435,2.232591928251121,60.483632286995515,0.9630162689925382,0.0,551358.882
R001,2023-12-15,74925.0,578628.755,653553.755,4042.8319762,453.764,11910.76,0.0,185,1.0100155778307405,0,0,4,12,2023,3.152173913043478,0.0,0.11464226895572047,2.4395913978494623,64.0363440860215,0.9618222663989201,0.0,578628.755
R001,2023-12-16,145804.5,484164.422,629968.922,3536.3062322,946.196,24906.7,0.0,320,1.010289042482889,1,0,5,12,2023,3.152173913043478,0.0,0.23144676421551438,2.947651090342679,77.59096573208723,0.9619717597369488,0.0,484164.422
R001,2023-12-17,117115.5,579550.683,696666.183,3485.6040362,752.394,20269.83,0.0,295,1.010603253905202,1,0,6,12,2023,3.152173913043478,0.0,0.16810824861259469,2.5418716216216217,68.47915540540541,0.9628335889551637,0.0,579550.683
R001,2023-12-18,92159.25,562799.984,654959.2339999999,3470.3581432,626.637,16747.2,0.0,227,1.0109581904241074,0,0,0,12,2023,3.152173913043478,0.0,0.14070968772739265,2.7484078947368418,73.45263157894738,0.9625251071756965,0.0,562799.984
R001,2023-12-19,75137.75,631215.016,706352.766,3859.2107006,493.271,12907.86,0.0,203,1.0113538182984425,0,0,1,12,2023,3.152173913043478,0.0,0.10637410546488119,2.4179950980392158,63.273823529411764,0.9617107165156334,0.0,631215.016
R001,2023-12-20,88840.25,637635.863,726476.113,3504.5133256,535.097,13840.1,0.0,226,1.0117900917253646,0,0,2,12,2023,3.152173913043478,0.0,0.12228912433749306,2.3572555066079293,60.96960352422908,0.9612677460606455,0.0,637635.863
R001,2023-12-21,96666.5,627829.606,724496.106,4331.9517546,544.012,14486.35,0.0,231,1.0122669528498396,0,0,3,12,2023,3.152173913043478,0.0,0.13342565373891224,2.3448793103448273,62.44116379310345,0.9623801454372263,0.0,627829.606
R001,2023-12-22,104516.75,682623.351,787140.101,4246.5480356,652.608,17267.46,0.0,217,1.0127843317777003,0,0,4,12,2023,3.152173913043478,0.0,0.13278019641868505,2.9936146788990823,79.20853211009174,0.9621501859459384,0.0,682623.351
R001,2023-12-23,124182.0,647171.754,771353.7540000001,4200.1552446,779.6179999999999,20712.41,0.0,293,1.0133421465922794,1,0,5,12,2023,3.152173913043478,0.0,0.16099207187877135,2.6517619047619045,70.45037414965986,0.9623133998699394,0.0,647171.754
R001,2023-12-24,133726.25,520388.047,654114.297,3420.0178736,800.965,21290.24,0.0,294,1.0139403033746075,1,0,6,12,2023,3.152173913043478,0.0,0.20443834689895654,2.715135593220339,72.17030508474576,0.9623335700504057,0.0,520388.047
R001,2023-12-25,116912.5,505753.883,622439.483,3443.0715635999995,731.273,19415.58,0.99836,307,1.014578696227176,0,1,0,12,2023,3.152173913043478,4.538,0.1878292032621535,2.374262987012987,63.037597402597406,0.9622862007624411,0.0013633713109728201,505753.883
R001,2023-12-26,76653.25,498196.745,574551.772,3157.5601103999998,464.098,12439.62,5.964460000000001,211,1.015257207301252,0,0,1,12,2023,3.152173913043478,298.223,0.133413767604275,2.1891415094339624,58.677452830188685,0.9626145642258988,0.012824092986854385,498196.745
R001,2023-12-27,91339.75,540169.307,631509.057,3728.692435,477.932,12663.46,0.0,211,1.0159757068277493,0,0,2,12,2023,3.152173913043478,0.0,0.1446370473241727,2.2543962264150945,59.73330188679245,0.9621829908262965,0.0,540169.307
R001,2023-12-28,75785.75,605288.727,681074.477,3845.539033,486.56600000000003,12694.41,0.0,220,1.0167340531516378,0,0,3,12,2023,3.152173913043478,0.0,0.11127364375798837,2.201656108597285,57.44076923076923,0.9615950961804305,0.0,605288.727
R001,2023-12-29,104068.25,619894.123,723962.373,4272.802625,662.222,17916.9,0.0,231,1.017532092769884,0,0,4,12,2023,3.152173913043478,0.0,0.14374794897255114,2.854405172413793,77.22801724137932,0.9629855061139977,0.0,619894.123
R001,2023-12-30,132916.5,540420.157,673336.657,3858.902373,788.222,21211.93,0.0,264,1.0183696603729169,1,0,5,12,2023,3.152173913043478,0.0,0.1973994750155493,2.9744226415094337,80.04501886792453,0.9627952385644039,0.0,540420.157
R001,2023-12-31,185715.5,531527.735,716326.183,2976.828507,1253.842,33746.81,6.476758,443,1.0192465788896072,1,1,6,12,2023,3.152173913043478,917.0520000000001,0.2592607182966558,2.8239684684684687,76.00632882882883,0.9628170835381614,0.005161413150022074,531527.735
R001,2024-01-01,152188.75,466376.919,617466.769,2751.070898,902.8009999999999,22906.02,9.1575,316,0.8691910324660637,0,1,0,1,2024,3.152173913043478,36.63,0.246472379030362,2.8479526813880125,72.258738170347,0.9605448024230127,0.010132208306917122,466376.919
R001,2024-01-02,71660.0,507430.247,577728.029,2674.4692959999998,486.632,12831.92,29.968796,172,0.8700128281030769,0,0,1,1,2024,3.152173913043478,1362.218,0.12403738846918838,2.812901734104046,74.17294797687862,0.9620014774501828,0.06145781244873183,507430.247
R001,2024-01-03,60080.5,760298.721,820379.221,4498.2055068,354.09499999999997,9762.44,0.0,171,0.8708675846071556,0,0,2,1,2024,3.152173913043478,0.0,0.07323494455627545,2.058691860465116,56.75837209302326,0.9636301344608049,0.0,760298.721
R001,2024-01-04,81770.5,802716.868,884487.368,4355.9599896,461.676,12180.949999999999,0.0,186,0.8717551090640738,0,0,3,1,2024,3.152173913043478,0.0,0.09244949165911473,2.468855614973262,65.13877005347592,0.9620195453108903,0.0,802716.868
R001,2024-01-05,81135.5,724959.623,806095.123,3861.3465196,514.883,12671.7,0.0,196,0.8726751987906833,0,0,4,1,2024,3.152173913043478,0.0,0.1006523883256538,2.6136192893401016,64.3233502538071,0.9592917847025496,0.0,724959.623
R001,2024-01-06,105351.5,675086.644,780438.144,4002.5009946,635.403,16298.44,0.0,248,0.8736276413916519,1,0,5,1,2024,3.152173913043478,0.0,0.13499002556437636,2.551819277108434,65.45558232931727,0.9609555297605317,0.0,675086.644
R001,2024-01-07,125379.25,643641.068,769020.318,4079.3994286,785.334,21809.11,0.0,274,0.8746122148190982,1,0,6,1,2024,3.152173913043478,0.0,0.16303741790419393,2.8557599999999996,79.30585454545455,0.9639463533196303,0.0,643641.068
R001,2024-01-08,77482.25,617569.672,695051.922,4293.4713566,494.622,13999.74,0.0,196,0.8756286874351046,0,0,0,1,2024,3.152173913043478,0.0,0.11147676320393916,2.510771573604061,71.06467005076142,0.9646002996984445,0.0,617569.672
R001,2024-01-09,87746.75,642947.463,730694.213,3922.7353726,545.668,14501.25,0.0,197,0.8766768180770951,0,0,1,1,2024,3.152173913043478,0.0,0.12008666327474626,2.75589898989899,73.23863636363636,0.9623046079056699,0.0,642947.463
R001,2024-01-10,84418.5,646335.478,730753.978,4007.2021885999998,539.254,13712.65,0.0,193,0.8777563561260541,0,0,2,1,2024,3.152173913043478,0.0,0.1155223057543099,2.779659793814433,70.68376288659793,0.9606046530281872,0.0,646335.478
R001,2024-01-11,85033.75,650873.762,735907.512,4678.4275276,538.905,14506.85,0.0,219,0.8788670415775715,0,0,3,1,2024,3.152173913043478,0.0,0.11554934969959962,2.4495681818181816,65.94022727272727,0.9627853196717638,0.0,650873.762
R001,2024-01-12,79790.0,595906.2119999999,675696.2119999999,4368.5892776,516.692,13404.869999999999,0.0,182,0.8800086051156913,0,0,4,1,2024,3.152173913043478,0.0,0.11808543617314793,2.8234535519125683,73.25065573770492,0.9613831851271123,0.0,595906.2119999999
R001,2024-01-13,93712.75,667174.098,760886.848,4338.9293906,543.451,13927.09,0.0,210,0.8811807681895438,1,0,5,1,2024,3.152173913043478,0.0,0.12316236912749329,2.5755971563981044,66.00516587677726,0.9609098591407723,0.0,667174.098
R001,2024-01-14,117422.5,645239.265,762661.765,3858.5464502,705.859,18009.45,0.0,282,0.8823832430927389,1,0,6,1,2024,3.152173913043478,0.0,0.15396385583344954,2.494201413427562,63.637632508833924,0.96075284071192,0.0,645239.265
R001,2024-01-15,123416.0,650049.198,773465.198,4669.7992682,721.252,18505.02,0.0,277,0.8836157330454997,0,1,0,1,2024,3.152173913043478,0.0,0.1595622411414028,2.5944316546762587,66.56482014388489,0.9609720512568343,0.0,650049.198
R001,2024-01-16,74019.0,720631.887,794650.887,4938.3315142,479.928,12466.16,0.0,187,0.8848779322795112,0,0,1,1,2024,3.152173913043478,0.0,0.09314644715617469,2.552808510638298,66.30936170212766,0.9614244142210415,0.0,720631.887
R001,2024-01-17,81519.25,685177.475,766696.725,4434.2214818,513.323,13830.15,0.0,206,0.8861695261254587,0,0,2,1,2024,3.152173913043478,0.0,0.10632514919748849,2.4798212560386474,66.8123188405797,0.9628141550051875,0.0,685177.475
R001,2024-01-18,72908.5,771705.65,844614.15,4480.7024818,480.395,12582.74,0.0,162,0.8874901911032358,0,0,3,1,2024,3.152173913043478,0.0,0.08632156314032491,2.947208588957055,77.19472392638036,0.9617446800394794,0.0,771705.65
R001,2024-01-19,61662.25,754243.069,815905.319,4421.1482078,386.627,10409.82,0.0,168,0.8888395950147906,0,0,4,1,2024,3.152173913043478,0.0,0.07557515926041014,2.287733727810651,61.59656804733728,0.9627669098111388,0.0,754243.069
R001,2024-01-20,103490.25,665498.681,768988.931,3833.2464008,645.904,17077.23,0.0,220,0.8902173970395854,1,0,5,1,2024,3.152173913043478,0.0,0.13457946044289623,2.9226425339366515,77.27253393665158,0.9621211331619262,0.0,665498.681
R001,2024-01-21,108026.5,571738.98,679765.48,3277.1436688,664.336,17397.16,0.0,237,0.891623247832645,1,0,6,1,2024,3.152173913043478,0.0,0.15891707399282176,2.791327731092437,73.09731092436975,0.96175825489592,0.0,571738.98
R001,2024-01-22,77644.0,550679.418,628323.418,3313.3843148,497.727,12963.86,0.0,194,0.893056789625163,0,0,0,1,2024,3.152173913043478,0.0,0.12357310614657667,2.552446153846154,66.48133333333334,0.9615324037436578,0.0,550679.418
R001,2024-01-23,79969.25,552787.808,632757.058,3769.2766638,519.077,14387.51,0.0,196,0.8945176563276339,0,0,1,1,2024,3.152173913043478,0.0,0.12638203336795753,2.6349086294416244,73.03304568527919,0.9638547007299575,0.0,552787.808
